"YEAR","MH1","EDUC","RACE","Subgroup_Population"
2021,"Missing",2,5,32373
2021,"Missing",2,6,9090
2021,"Missing",3,1,720
2021,"Missing",3,2,495
2021,"Missing",3,3,12091
2021,"Missing",3,4,59
2021,"Missing",3,5,27075
2021,"Missing",3,6,5413
2021,"Missing",4,1,1290
2021,"Missing",4,2,893
2021,"Missing",4,3,20361
2021,"Missing",4,4,99
2021,"Missing",4,5,56374
2021,"Missing",4,6,5848
2021,"Missing",5,1,515
2021,"Missing",5,2,772
2021,"Missing",5,3,7294
2021,"Missing",5,4,45
2021,"Missing",5,5,27473
2021,"Missing",5,6,2949
2021,"Trauma/Stress-related Disorder",1,1,16
2021,"Trauma/Stress-related Disorder",1,2,8
2021,"Trauma/Stress-related Disorder",1,3,347
2021,"Trauma/Stress-related Disorder",1,4,1
2021,"Trauma/Stress-related Disorder",1,5,730
2021,"Trauma/Stress-related Disorder",1,6,83
2021,"Trauma/Stress-related Disorder",2,1,3932
2021,"Trauma/Stress-related Disorder",2,2,1869
2021,"Trauma/Stress-related Disorder",2,3,24863
2021,"Trauma/Stress-related Disorder",2,4,450
2021,"Trauma/Stress-related Disorder",2,5,87182
2021,"Trauma/Stress-related Disorder",2,6,18566
2021,"Trauma/Stress-related Disorder",3,1,1882
2021,"Trauma/Stress-related Disorder",3,2,594
2021,"Trauma/Stress-related Disorder",3,3,13081
2021,"Trauma/Stress-related Disorder",3,4,189
2021,"Trauma/Stress-related Disorder",3,5,37598
2021,"Trauma/Stress-related Disorder",3,6,6913
2021,"Trauma/Stress-related Disorder",4,1,3078
2021,"Trauma/Stress-related Disorder",4,2,1054
2021,"Trauma/Stress-related Disorder",4,3,19207
2021,"Trauma/Stress-related Disorder",4,4,332
2021,"Trauma/Stress-related Disorder",4,5,70748
2021,"Trauma/Stress-related Disorder",4,6,8493
2021,"Trauma/Stress-related Disorder",5,1,1462
2021,"Trauma/Stress-related Disorder",5,2,966
2021,"Trauma/Stress-related Disorder",5,3,9440
2021,"Trauma/Stress-related Disorder",5,4,255
2021,"Trauma/Stress-related Disorder",5,5,46564
2021,"Trauma/Stress-related Disorder",5,6,6031
2021,"Anxiety Disorder",1,1,12
2021,"Anxiety Disorder",1,2,13
2021,"Anxiety Disorder",1,3,361
2021,"Anxiety Disorder",1,4,2
2021,"Anxiety Disorder",1,5,1223
2021,"Anxiety Disorder",1,6,92
2021,"Anxiety Disorder",2,1,1739
2021,"Anxiety Disorder",2,2,1365
2021,"Anxiety Disorder",2,3,8461
2021,"Anxiety Disorder",2,4,163
2021,"Anxiety Disorder",2,5,57466
2021,"Anxiety Disorder",2,6,9425
2021,"Anxiety Disorder",3,1,1430
2021,"Anxiety Disorder",3,2,457
2021,"Anxiety Disorder",3,3,7149
2021,"Anxiety Disorder",3,4,126
2021,"Anxiety Disorder",3,5,37330
2021,"Anxiety Disorder",3,6,5531
2021,"Anxiety Disorder",4,1,2651
2021,"Anxiety Disorder",4,2,1025
2021,"Anxiety Disorder",4,3,14245
2021,"Anxiety Disorder",4,4,219
2021,"Anxiety Disorder",4,5,83705
2021,"Anxiety Disorder",4,6,7815
2021,"Anxiety Disorder",5,1,1147
2021,"Anxiety Disorder",5,2,977
2021,"Anxiety Disorder",5,3,7588
2021,"Anxiety Disorder",5,4,182
2021,"Anxiety Disorder",5,5,52436
2021,"Anxiety Disorder",5,6,5888
2021,"ADHD",1,1,5
2021,"ADHD",1,2,13
2021,"ADHD",1,3,362
2021,"ADHD",1,5,556
2021,"ADHD",1,6,108
2021,"ADHD",2,1,1415
2021,"ADHD",2,2,673
2021,"ADHD",2,3,38159
2021,"ADHD",2,4,157
2021,"ADHD",2,5,72159
2021,"ADHD",2,6,12920
2021,"ADHD",3,1,290
2021,"ADHD",3,2,190
2021,"ADHD",3,3,7193
2021,"ADHD",3,4,41
2021,"ADHD",3,5,14325
2021,"ADHD",3,6,2331
2021,"ADHD",4,1,256
2021,"ADHD",4,2,147
2021,"ADHD",4,3,2764
2021,"ADHD",4,4,23
2021,"ADHD",4,5,11559
2021,"ADHD",4,6,1182
2021,"ADHD",5,1,104
2021,"ADHD",5,2,146
2021,"ADHD",5,3,776
2021,"ADHD",5,4,24
2021,"ADHD",5,5,6549
2021,"ADHD",5,6,784
2021,"Conduct Disorder",1,1,1
2021,"Conduct Disorder",1,2,3
2021,"Conduct Disorder",1,3,129
2021,"Conduct Disorder",1,5,209
2021,"Conduct Disorder",1,6,34
2021,"Conduct Disorder",2,1,189
2021,"Conduct Disorder",2,2,102
2021,"Conduct Disorder",2,3,5714
2021,"Conduct Disorder",2,4,24
2021,"Conduct Disorder",2,5,9993
2021,"Conduct Disorder",2,6,2088
2021,"Conduct Disorder",3,1,107
2021,"Conduct Disorder",3,2,43
2021,"Conduct Disorder",3,3,1920
2021,"Conduct Disorder",3,4,12
2021,"Conduct Disorder",3,5,2662
2021,"Conduct Disorder",3,6,580
2021,"Conduct Disorder",4,1,38
2021,"Conduct Disorder",4,2,16
2021,"Conduct Disorder",4,3,588
2021,"Conduct Disorder",4,4,8
2021,"Conduct Disorder",4,5,1327
2021,"Conduct Disorder",4,6,176
2021,"Conduct Disorder",5,1,8
2021,"Conduct Disorder",5,2,10
2021,"Conduct Disorder",5,3,69
2021,"Conduct Disorder",5,4,1
2021,"Conduct Disorder",5,5,198
2021,"Conduct Disorder",5,6,29
2021,"Delirium/Dementia",1,3,27
2021,"Delirium/Dementia",1,5,95
2021,"Delirium/Dementia",1,6,9
2021,"Delirium/Dementia",2,1,19
2021,"Delirium/Dementia",2,2,27
2021,"Delirium/Dementia",2,3,166
2021,"Delirium/Dementia",2,4,2
2021,"Delirium/Dementia",2,5,534
2021,"Delirium/Dementia",2,6,102
2021,"Delirium/Dementia",3,1,31
2021,"Delirium/Dementia",3,2,9
2021,"Delirium/Dementia",3,3,211
2021,"Delirium/Dementia",3,4,7
2021,"Delirium/Dementia",3,5,640
2021,"Delirium/Dementia",3,6,93
2021,"Delirium/Dementia",4,1,30
2021,"Delirium/Dementia",4,2,27
2021,"Delirium/Dementia",4,3,480
2021,"Delirium/Dementia",4,4,4
2021,"Delirium/Dementia",4,5,1821
2021,"Delirium/Dementia",4,6,202
2021,"Delirium/Dementia",5,1,10
2021,"Delirium/Dementia",5,2,23
2021,"Delirium/Dementia",5,3,170
2021,"Delirium/Dementia",5,4,4
2021,"Delirium/Dementia",5,5,711
2021,"Delirium/Dementia",5,6,89
2021,"Bipolar Disorder",1,1,33
2021,"Bipolar Disorder",1,2,6
2021,"Bipolar Disorder",1,3,698
2021,"Bipolar Disorder",1,5,1518
2021,"Bipolar Disorder",1,6,126
2021,"Bipolar Disorder",2,1,225
2021,"Bipolar Disorder",2,2,134
2021,"Bipolar Disorder",2,3,3288
2021,"Bipolar Disorder",2,4,25
2021,"Bipolar Disorder",2,5,12991
2021,"Bipolar Disorder",2,6,1849
2021,"Bipolar Disorder",3,1,675
2021,"Bipolar Disorder",3,2,255
2021,"Bipolar Disorder",3,3,13131
2021,"Bipolar Disorder",3,4,57
2021,"Bipolar Disorder",3,5,35791
2021,"Bipolar Disorder",3,6,4158
2021,"Bipolar Disorder",4,1,1609
2021,"Bipolar Disorder",4,2,926
2021,"Bipolar Disorder",4,3,29686
2021,"Bipolar Disorder",4,4,233
2021,"Bipolar Disorder",4,5,109277
2021,"Bipolar Disorder",4,6,9291
2021,"Bipolar Disorder",5,1,983
2021,"Bipolar Disorder",5,2,1064
2021,"Bipolar Disorder",5,3,14951
2021,"Bipolar Disorder",5,4,160
2021,"Bipolar Disorder",5,5,66872
2021,"Bipolar Disorder",5,6,6588
2021,"Depressive Disorder",1,1,32
2021,"Depressive Disorder",1,2,22
2021,"Depressive Disorder",1,3,1206
2021,"Depressive Disorder",1,4,7
2021,"Depressive Disorder",1,5,2537
2021,"Depressive Disorder",1,6,200
2021,"Depressive Disorder",2,1,1810
2021,"Depressive Disorder",2,2,2685
2021,"Depressive Disorder",2,3,15041
2021,"Depressive Disorder",2,4,272
2021,"Depressive Disorder",2,5,61748
2021,"Depressive Disorder",2,6,12083
2021,"Depressive Disorder",3,1,2627
2021,"Depressive Disorder",3,2,1337
2021,"Depressive Disorder",3,3,32831
2021,"Depressive Disorder",3,4,332
2021,"Depressive Disorder",3,5,90086
2021,"Depressive Disorder",3,6,13827
2021,"Depressive Disorder",4,1,4715
2021,"Depressive Disorder",4,2,2436
2021,"Depressive Disorder",4,3,63529
2021,"Depressive Disorder",4,4,574
2021,"Depressive Disorder",4,5,197164
2021,"Depressive Disorder",4,6,19399
2021,"Depressive Disorder",5,1,2163
2021,"Depressive Disorder",5,2,2217
2021,"Depressive Disorder",5,3,27900
2021,"Depressive Disorder",5,4,405
2021,"Depressive Disorder",5,5,116614
2021,"Depressive Disorder",5,6,12563
2021,"Oppositional Defiant Disorder",1,1,3
2021,"Oppositional Defiant Disorder",1,2,2
2021,"Oppositional Defiant Disorder",1,3,102
2021,"Oppositional Defiant Disorder",1,5,117
2021,"Oppositional Defiant Disorder",1,6,25
2021,"Oppositional Defiant Disorder",2,1,397
2021,"Oppositional Defiant Disorder",2,2,105
2021,"Oppositional Defiant Disorder",2,3,8915
2021,"Oppositional Defiant Disorder",2,4,27
2021,"Oppositional Defiant Disorder",2,5,16313
2021,"Oppositional Defiant Disorder",2,6,3708
2021,"Oppositional Defiant Disorder",3,1,98
2021,"Oppositional Defiant Disorder",3,2,59
2021,"Oppositional Defiant Disorder",3,3,2851
2021,"Oppositional Defiant Disorder",3,4,10
2021,"Oppositional Defiant Disorder",3,5,3815
2021,"Oppositional Defiant Disorder",3,6,891
2021,"Oppositional Defiant Disorder",4,1,16
2021,"Oppositional Defiant Disorder",4,2,9
2021,"Oppositional Defiant Disorder",4,3,413
2021,"Oppositional Defiant Disorder",4,4,1
2021,"Oppositional Defiant Disorder",4,5,625
2021,"Oppositional Defiant Disorder",4,6,107
2021,"Oppositional Defiant Disorder",5,1,4
2021,"Oppositional Defiant Disorder",5,2,3
2021,"Oppositional Defiant Disorder",5,3,33
2021,"Oppositional Defiant Disorder",5,5,75
2021,"Oppositional Defiant Disorder",5,6,9
2021,"Pervasive Developmental Disorders",1,1,13
2021,"Pervasive Developmental Disorders",1,2,69
2021,"Pervasive Developmental Disorders",1,3,805
2021,"Pervasive Developmental Disorders",1,4,3
2021,"Pervasive Developmental Disorders",1,5,2597
2021,"Pervasive Developmental Disorders",1,6,564
2021,"Pervasive Developmental Disorders",2,1,93
2021,"Pervasive Developmental Disorders",2,2,145
2021,"Pervasive Developmental Disorders",2,3,2342
2021,"Pervasive Developmental Disorders",2,4,17
2021,"Pervasive Developmental Disorders",2,5,7475
2021,"Pervasive Developmental Disorders",2,6,2222
2021,"Pervasive Developmental Disorders",3,1,14
2021,"Pervasive Developmental Disorders",3,2,35
2021,"Pervasive Developmental Disorders",3,3,485
2021,"Pervasive Developmental Disorders",3,4,7
2021,"Pervasive Developmental Disorders",3,5,2090
2021,"Pervasive Developmental Disorders",3,6,378
2021,"Pervasive Developmental Disorders",4,1,21
2021,"Pervasive Developmental Disorders",4,2,62
2021,"Pervasive Developmental Disorders",4,3,775
2021,"Pervasive Developmental Disorders",4,4,9
2021,"Pervasive Developmental Disorders",4,5,3690
2021,"Pervasive Developmental Disorders",4,6,604
2021,"Pervasive Developmental Disorders",5,1,3
2021,"Pervasive Developmental Disorders",5,2,18
2021,"Pervasive Developmental Disorders",5,3,81
2021,"Pervasive Developmental Disorders",5,4,1
2021,"Pervasive Developmental Disorders",5,5,649
2021,"Pervasive Developmental Disorders",5,6,78
2021,"Personality Disorders",1,1,1
2021,"Personality Disorders",1,2,2
2021,"Personality Disorders",1,3,38
2021,"Personality Disorders",1,5,80
2021,"Personality Disorders",1,6,7
2021,"Personality Disorders",2,1,35
2021,"Personality Disorders",2,2,15
2021,"Personality Disorders",2,3,303
2021,"Personality Disorders",2,4,2
2021,"Personality Disorders",2,5,1048
2021,"Personality Disorders",2,6,147
2021,"Personality Disorders",3,1,90
2021,"Personality Disorders",3,2,24
2021,"Personality Disorders",3,3,1343
2021,"Personality Disorders",3,4,11
2021,"Personality Disorders",3,5,2930
2021,"Personality Disorders",3,6,394
2021,"Personality Disorders",4,1,215
2021,"Personality Disorders",4,2,92
2021,"Personality Disorders",4,3,1941
2021,"Personality Disorders",4,4,22
2021,"Personality Disorders",4,5,9207
2021,"Personality Disorders",4,6,768
2021,"Personality Disorders",5,1,81
2021,"Personality Disorders",5,2,83
2021,"Personality Disorders",5,3,800
2021,"Personality Disorders",5,4,15
2021,"Personality Disorders",5,5,5497
2021,"Personality Disorders",5,6,512
2021,"Schizophrenia or other Psychotic Disorders",1,1,29
2021,"Schizophrenia or other Psychotic Disorders",1,2,30
2021,"Schizophrenia or other Psychotic Disorders",1,3,2101
2021,"Schizophrenia or other Psychotic Disorders",1,4,3
2021,"Schizophrenia or other Psychotic Disorders",1,5,1707
2021,"Schizophrenia or other Psychotic Disorders",1,6,320
2021,"Schizophrenia or other Psychotic Disorders",2,1,352
2021,"Schizophrenia or other Psychotic Disorders",2,2,735
2021,"Schizophrenia or other Psychotic Disorders",2,3,9724
2021,"Schizophrenia or other Psychotic Disorders",2,4,68
2021,"Schizophrenia or other Psychotic Disorders",2,5,13020
2021,"Schizophrenia or other Psychotic Disorders",2,6,2954
2021,"Schizophrenia or other Psychotic Disorders",3,1,1084
2021,"Schizophrenia or other Psychotic Disorders",3,2,901
2021,"Schizophrenia or other Psychotic Disorders",3,3,34921
2021,"Schizophrenia or other Psychotic Disorders",3,4,170
2021,"Schizophrenia or other Psychotic Disorders",3,5,32633
2021,"Schizophrenia or other Psychotic Disorders",3,6,5894
2021,"Schizophrenia or other Psychotic Disorders",4,1,2018
2021,"Schizophrenia or other Psychotic Disorders",4,2,2539
2021,"Schizophrenia or other Psychotic Disorders",4,3,64395
2021,"Schizophrenia or other Psychotic Disorders",4,4,447
2021,"Schizophrenia or other Psychotic Disorders",4,5,89548
2021,"Schizophrenia or other Psychotic Disorders",4,6,11904
2021,"Schizophrenia or other Psychotic Disorders",5,1,816
2021,"Schizophrenia or other Psychotic Disorders",5,2,1972
2021,"Schizophrenia or other Psychotic Disorders",5,3,22253
2021,"Schizophrenia or other Psychotic Disorders",5,4,196
2021,"Schizophrenia or other Psychotic Disorders",5,5,39865
2021,"Schizophrenia or other Psychotic Disorders",5,6,5440
2021,"Alcohol/Substance Use Disorders",1,1,1
2021,"Alcohol/Substance Use Disorders",1,3,22
2021,"Alcohol/Substance Use Disorders",1,5,30
2021,"Alcohol/Substance Use Disorders",1,6,4
2021,"Alcohol/Substance Use Disorders",2,1,96
2021,"Alcohol/Substance Use Disorders",2,2,18
2021,"Alcohol/Substance Use Disorders",2,3,724
2021,"Alcohol/Substance Use Disorders",2,4,12
2021,"Alcohol/Substance Use Disorders",2,5,2974
2021,"Alcohol/Substance Use Disorders",2,6,398
2021,"Alcohol/Substance Use Disorders",3,1,290
2021,"Alcohol/Substance Use Disorders",3,2,60
2021,"Alcohol/Substance Use Disorders",3,3,3943
2021,"Alcohol/Substance Use Disorders",3,4,27
2021,"Alcohol/Substance Use Disorders",3,5,10417
2021,"Alcohol/Substance Use Disorders",3,6,1107
2021,"Alcohol/Substance Use Disorders",4,1,646
2021,"Alcohol/Substance Use Disorders",4,2,158
2021,"Alcohol/Substance Use Disorders",4,3,7386
2021,"Alcohol/Substance Use Disorders",4,4,72
2021,"Alcohol/Substance Use Disorders",4,5,26765
2021,"Alcohol/Substance Use Disorders",4,6,2911
2021,"Alcohol/Substance Use Disorders",5,1,245
2021,"Alcohol/Substance Use Disorders",5,2,115
2021,"Alcohol/Substance Use Disorders",5,3,2540
2021,"Alcohol/Substance Use Disorders",5,4,29
2021,"Alcohol/Substance Use Disorders",5,5,12328
2021,"Alcohol/Substance Use Disorders",5,6,1164
2021,"Other Disorder/Condition",1,1,46
2021,"Other Disorder/Condition",1,2,121
2021,"Other Disorder/Condition",1,3,2526
2021,"Other Disorder/Condition",1,4,7
2021,"Other Disorder/Condition",1,5,9332
2021,"Other Disorder/Condition",1,6,1474
2021,"Other Disorder/Condition",2,1,773
2021,"Other Disorder/Condition",2,2,640
2021,"Other Disorder/Condition",2,3,12287
2021,"Other Disorder/Condition",2,4,84
2021,"Other Disorder/Condition",2,5,34448
2021,"Other Disorder/Condition",2,6,6778
2021,"Other Disorder/Condition",3,1,571
2021,"Other Disorder/Condition",3,2,341
2021,"Other Disorder/Condition",3,3,8374
2021,"Other Disorder/Condition",3,4,57
2021,"Other Disorder/Condition",3,5,19347
2021,"Other Disorder/Condition",3,6,3169
2021,"Other Disorder/Condition",4,1,883
2021,"Other Disorder/Condition",4,2,714
2021,"Other Disorder/Condition",4,3,12998
2021,"Other Disorder/Condition",4,4,109
2021,"Other Disorder/Condition",4,5,41517
2021,"Other Disorder/Condition",4,6,4676
2021,"Other Disorder/Condition",5,1,401
2021,"Other Disorder/Condition",5,2,374
2021,"Other Disorder/Condition",5,3,4361
2021,"Other Disorder/Condition",5,4,51
2021,"Other Disorder/Condition",5,5,16925
2021,"Other Disorder/Condition",5,6,1897
